==================================================
Starting Scenario 4.2: Fine-Tuning Strategies
==================================================
Loading Aerial Images Dataset (AID)...

>>> Processing Model: RESNET50 <<<

--- Strategy: LINEAR_PROBE ---
Percentage of parameters unfrozen: 0.26%
Epoch [1/30] | Train Loss: 0.9948, Train Acc: 0.7190 | Val Loss: 0.3852, Val Acc: 0.8785 | Time: 32.65s
Epoch [2/30] | Train Loss: 0.4791, Train Acc: 0.8565 | Val Loss: 0.3385, Val Acc: 0.8935 | Time: 32.25s
Epoch [3/30] | Train Loss: 0.3944, Train Acc: 0.8779 | Val Loss: 0.3385, Val Acc: 0.8999 | Time: 32.28s
Epoch [4/30] | Train Loss: 0.3290, Train Acc: 0.8995 | Val Loss: 0.3347, Val Acc: 0.8964 | Time: 31.67s
Epoch [5/30] | Train Loss: 0.2851, Train Acc: 0.9138 | Val Loss: 0.3071, Val Acc: 0.9092 | Time: 31.87s
Epoch [6/30] | Train Loss: 0.2683, Train Acc: 0.9144 | Val Loss: 0.3455, Val Acc: 0.9114 | Time: 32.20s
Epoch [7/30] | Train Loss: 0.2540, Train Acc: 0.9208 | Val Loss: 0.3574, Val Acc: 0.9099 | Time: 32.39s
Epoch [8/30] | Train Loss: 0.2589, Train Acc: 0.9228 | Val Loss: 0.3427, Val Acc: 0.9056 | Time: 32.15s
Epoch [9/30] | Train Loss: 0.2249, Train Acc: 0.9351 | Val Loss: 0.3091, Val Acc: 0.9171 | Time: 32.81s
Epoch [10/30] | Train Loss: 0.2289, Train Acc: 0.9310 | Val Loss: 0.4492, Val Acc: 0.9135 | Time: 32.06s
Epoch [11/30] | Train Loss: 0.2098, Train Acc: 0.9383 | Val Loss: 0.3259, Val Acc: 0.9185 | Time: 32.43s
Epoch [12/30] | Train Loss: 0.2151, Train Acc: 0.9351 | Val Loss: 0.2805, Val Acc: 0.9207 | Time: 32.20s
Epoch [13/30] | Train Loss: 0.2135, Train Acc: 0.9374 | Val Loss: 0.3002, Val Acc: 0.9157 | Time: 32.33s
Epoch [14/30] | Train Loss: 0.2079, Train Acc: 0.9360 | Val Loss: 0.2802, Val Acc: 0.9214 | Time: 32.28s
Epoch [15/30] | Train Loss: 0.2270, Train Acc: 0.9330 | Val Loss: 0.2647, Val Acc: 0.9242 | Time: 32.33s
Epoch [16/30] | Train Loss: 0.1849, Train Acc: 0.9421 | Val Loss: 0.3357, Val Acc: 0.9121 | Time: 32.49s
Epoch [17/30] | Train Loss: 0.2145, Train Acc: 0.9364 | Val Loss: 0.2578, Val Acc: 0.9228 | Time: 31.81s
Epoch [18/30] | Train Loss: 0.1627, Train Acc: 0.9483 | Val Loss: 0.3463, Val Acc: 0.9235 | Time: 32.18s
Epoch [19/30] | Train Loss: 0.1985, Train Acc: 0.9407 | Val Loss: 0.2928, Val Acc: 0.9285 | Time: 32.30s
Epoch [20/30] | Train Loss: 0.1743, Train Acc: 0.9453 | Val Loss: 0.2862, Val Acc: 0.9235 | Time: 31.87s
Epoch [21/30] | Train Loss: 0.1868, Train Acc: 0.9474 | Val Loss: 0.3005, Val Acc: 0.9199 | Time: 31.69s
Epoch [22/30] | Train Loss: 0.1717, Train Acc: 0.9462 | Val Loss: 0.3405, Val Acc: 0.9164 | Time: 32.22s
Epoch [23/30] | Train Loss: 0.1843, Train Acc: 0.9432 | Val Loss: 0.3443, Val Acc: 0.9142 | Time: 32.88s
Epoch [24/30] | Train Loss: 0.1727, Train Acc: 0.9478 | Val Loss: 0.2918, Val Acc: 0.9242 | Time: 32.77s
Epoch [25/30] | Train Loss: 0.1716, Train Acc: 0.9505 | Val Loss: 0.2672, Val Acc: 0.9264 | Time: 31.91s
Epoch [26/30] | Train Loss: 0.1651, Train Acc: 0.9496 | Val Loss: 0.2805, Val Acc: 0.9242 | Time: 32.05s
Epoch [27/30] | Train Loss: 0.1774, Train Acc: 0.9439 | Val Loss: 0.3933, Val Acc: 0.9221 | Time: 32.64s
Epoch [28/30] | Train Loss: 0.1724, Train Acc: 0.9473 | Val Loss: 0.3392, Val Acc: 0.9185 | Time: 32.04s
Epoch [29/30] | Train Loss: 0.1712, Train Acc: 0.9501 | Val Loss: 0.5408, Val Acc: 0.9221 | Time: 32.15s
Epoch [30/30] | Train Loss: 0.1836, Train Acc: 0.9458 | Val Loss: 0.2928, Val Acc: 0.9257 | Time: 31.91s

--- Strategy: SELECTIVE ---
Percentage of parameters unfrozen: 11.15%
Epoch [1/30] | Train Loss: 1.2792, Train Acc: 0.6421 | Val Loss: 0.6044, Val Acc: 0.8242 | Time: 32.04s
Epoch [2/30] | Train Loss: 0.5926, Train Acc: 0.8182 | Val Loss: 0.4589, Val Acc: 0.8635 | Time: 32.10s
Epoch [3/30] | Train Loss: 0.4739, Train Acc: 0.8547 | Val Loss: 0.4144, Val Acc: 0.8699 | Time: 32.37s
Epoch [4/30] | Train Loss: 0.3916, Train Acc: 0.8802 | Val Loss: 0.7803, Val Acc: 0.8828 | Time: 32.06s
Epoch [5/30] | Train Loss: 0.3512, Train Acc: 0.8947 | Val Loss: 0.4164, Val Acc: 0.8792 | Time: 32.11s
Epoch [6/30] | Train Loss: 0.3253, Train Acc: 0.8974 | Val Loss: 0.6934, Val Acc: 0.8935 | Time: 32.46s
Epoch [7/30] | Train Loss: 0.3085, Train Acc: 0.9092 | Val Loss: 0.3524, Val Acc: 0.8978 | Time: 32.16s
